flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,3341,3706,3372,8.65,-1.24,5.44,0.64,-0.27,hola
4095,4095,3328,3696,3369,8.31,-0.59,5.67,0.72,-0.37,hola
4095,4095,3307,3687,3344,8.67,0.59,5.24,0.63,-0.39,hola
4095,4095,3215,3682,3323,8.47,2.31,4.39,0.69,-0.31,hola
4095,4095,3373,3666,3294,8.52,2.77,4.28,0.59,-0.19,hola
4095,4095,2973,3681,3311,8.67,3.44,4.02,0.62,-0.38,hola
4095,4095,2935,3734,3322,8.30,4.54,2.89,0.55,-0.48,hola
4095,4095,2928,3728,3347,8.37,4.45,2.94,0.73,-0.47,hola
4095,4095,2885,3718,3387,7.99,4.73,1.97,0.49,-0.47,hola
4095,4095,2864,3748,3397,7.28,5.61,0.75,0.81,-0.45,hola
4095,4095,2867,3760,3423,6.66,6.58,-0.47,1.08,-0.35,hola
4095,4095,2851,3777,3471,6.20,8.25,-1.67,1.04,-0.42,hola
4095,4095,2859,3783,3504,5.36,8.78,-1.35,0.73,-0.33,hola
4095,4095,2864,3815,3520,4.79,8.87,-2.26,0.23,-0.26,hola

4095,4095,3321,3134,2749,1.53,-0.99,0.50,0.50,-0.43,hola
4095,4095,3325,3125,2755,9.32,-3.21,2.28,0.56,-0.31,hola
4095,4095,3323,3127,2741,9.52,-1.82,2.26,0.48,-0.14,hola
4095,4095,3307,3130,2741,9.55,-0.76,2.37,0.75,-0.15,hola
4095,4095,3289,3126,2719,9.52,1.34,2.47,1.10,-0.34,hola
4095,4095,3274,3139,2721,10.18,2.56,1.89,0.90,-0.06,hola
4095,4095,3303,3137,2733,9.65,3.00,1.75,0.78,-0.00,hola
4095,4095,3283,3137,2713,9.28,3.25,1.77,0.87,-0.06,hola
4095,4095,3277,3141,2718,9.03,4.26,0.95,0.81,-0.00,hola
4095,4095,3283,3138,2695,8.94,5.06,1.28,0.77,-0.14,hola
4095,4095,3275,3136,2690,8.80,5.57,0.47,0.57,-0.17,hola
4095,4095,3267,3151,2699,8.17,6.49,0.47,0.16,-0.02,hola
