flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,3085,4095,4095,7.60,5.31,-4.81,0.18,-0.33,bien
4095,4095,3082,4095,4095,7.42,5.30,-5.04,-0.05,-0.19,bien

4095,4095,3216,4095,4095,1.83,0.43,0.16,0.08,-0.37,bien
4095,4095,3211,4095,4095,9.92,1.68,1.39,-0.22,-0.20,bien
4095,4095,3213,4095,4095,9.79,2.10,0.93,0.07,-0.39,bien
4095,4095,3212,4095,4095,10.02,2.24,0.37,0.14,-0.54,bien
4095,4095,3206,4095,4095,9.80,2.68,-0.22,0.06,-0.48,bien
4095,4095,3200,4095,4095,9.91,3.15,-1.12,0.03,-0.43,bien
4095,4095,3205,4095,4095,9.85,2.82,-0.62,-0.22,-0.17,bien
4095,4095,3214,4095,4095,9.62,3.17,-0.78,-0.03,-0.27,bien
4095,4095,3216,4095,4095,9.54,3.62,-1.48,0.22,-0.37,bien
4095,4095,3211,4095,4095,9.39,2.93,-1.17,-0.29,-0.25,bien
4095,4095,3201,4095,4095,9.30,3.70,-1.77,-0.09,-0.27,bien
4095,4095,3175,4095,4095,9.25,3.97,-2.02,0.05,-0.34,bien
4095,4095,3171,4095,4095,9.08,3.96,-2.46,0.08,-0.32,bien
4095,4095,3155,4095,4095,8.72,3.86,-2.48,-0.06,-0.32,bien
4095,4095,3163,4095,4095,8.66,4.28,-3.06,0.05,-0.37,bien

4095,4095,3230,4095,4095,1.79,0.49,0.14,0.19,-0.80,bien
4095,4095,3216,4095,4095,10.02,2.55,0.24,-0.14,-0.47,bien
4095,4095,3216,4095,4095,9.82,2.47,0.50,-0.22,-0.37,bien
4095,4095,3207,4095,4095,9.90,3.03,0.30,-0.22,-0.41,bien
4095,4095,3216,4095,4095,9.62,2.99,-0.14,-0.09,-0.55,bien
4095,4095,3216,4095,4095,9.61,3.07,-0.63,-0.05,-0.49,bien
4095,4095,3206,4095,4095,9.43,3.22,-1.06,-0.27,-0.36,bien
4095,4095,3205,4095,4095,9.27,4.34,-1.52,0.08,-0.41,bien
4095,4095,3207,4095,4095,9.11,4.09,-1.65,-0.22,-0.33,bien
4095,4095,3200,4095,4095,9.00,4.29,-1.86,-0.21,-0.37,bien
4095,4095,3213,4095,4095,8.72,4.99,-2.93,-0.15,-0.31,bien
4095,4095,3215,4095,4095,8.49,5.16,-2.79,-0.06,-0.29,bien
4095,4095,3189,4095,4095,8.41,5.13,-2.90,-0.18,-0.22,bien
4095,4095,3186,4095,4095,8.19,5.33,-3.09,-0.12,-0.25,bien
4095,4095,3200,4095,4095,8.03,5.35,-3.29,-0.04,-0.29,bien

4095,4095,3280,4095,4095,1.76,0.28,0.43,-0.26,-0.26,bien
4095,4095,3269,4095,4095,9.96,1.96,1.20,-0.44,-0.38,bien
4095,4095,3263,4095,4095,10.06,1.74,1.22,-0.30,-0.23,bien
4095,4095,3267,4095,4095,9.77,1.63,1.44,-0.24,-0.33,bien
4095,4095,3255,4095,4095,9.78,2.22,1.00,-0.10,-0.44,bien
4095,4095,3262,4095,4095,9.68,2.55,0.39,-0.03,-0.50,bien
4095,4095,3257,4095,4095,9.52,3.23,-0.52,0.16,-0.54,bien
4095,4095,3249,4095,4095,9.55,3.84,-0.88,0.08,-0.42,bien
4095,4095,3248,4095,4095,9.41,3.90,-1.07,-0.10,-0.29,bien
4095,4095,3246,4095,4095,9.27,4.37,-1.65,-0.15,-0.29,bien
4095,4095,3242,4095,4095,9.05,4.27,-1.53,-0.03,-0.30,bien
4095,4095,3242,4095,4095,8.92,4.37,-1.77,0.10,-0.27,bien
4095,4095,3237,4095,4095,8.77,4.61,-2.05,0.18,-0.30,bien
4095,4095,3229,4095,4095,8.65,4.95,-2.36,0.13,-0.29,bien
4095,4095,3232,4095,4095,8.32,4.96,-2.66,0.06,-0.24,bien

4095,4095,3344,4095,4095,1.76,0.34,0.34,-0.22,-0.41,bien
4095,4095,3344,4095,4095,9.97,1.37,1.73,-0.20,-0.38,bien
4095,4095,3344,4095,4095,9.98,2.04,1.07,-0.09,-0.43,bien
4095,4095,3323,4095,4095,9.88,2.18,0.60,-0.14,-0.38,bien
4095,4095,3317,4095,4095,9.94,2.48,0.23,0.01,-0.27,bien
4095,4095,3326,4095,4095,9.51,2.58,0.45,0.10,-0.36,bien
4095,4095,3350,4095,4095,9.42,2.31,0.25,-0.12,-0.43,bien
4095,4095,3325,4095,4095,9.42,3.76,-0.76,0.16,-0.63,bien
4095,4095,3330,4095,4095,9.23,4.29,-1.94,-0.05,-0.57,bien
4095,4095,3360,4095,4095,8.89,4.50,-2.16,0.15,-0.52,bien
4095,4095,3345,4095,4095,8.64,5.10,-2.95,0.26,-0.48,bien
4095,4095,3298,4095,4095,8.41,4.71,-2.59,-0.04,-0.32,bien
4095,4095,3292,4095,4095,8.24,5.13,-3.04,-0.09,-0.28,bien
4095,4095,3305,4095,4095,8.21,5.34,-3.17,-0.02,-0.21,bien
4095,4095,3295,4095,4095,8.02,5.75,-3.37,-0.02,-0.12,bien

4095,4095,3380,4095,4095,1.78,0.27,0.44,-0.05,-0.35,bien
4095,4095,3388,4095,4095,9.84,1.46,2.12,-0.24,-0.38,bien
4095,4095,3376,4095,4095,9.90,1.45,1.99,-0.02,-0.47,bien
4095,4095,3360,4095,4095,10.09,1.75,1.07,-0.06,-0.48,bien
4095,4095,3351,4095,4095,10.09,1.85,0.94,-0.20,-0.41,bien
4095,4095,3355,4095,4095,9.80,2.02,0.85,0.17,-0.64,bien
4095,4095,3347,4095,4095,9.99,2.11,-0.15,0.07,-0.61,bien
4095,4095,3357,4095,4095,9.65,1.95,-0.40,-0.39,-0.65,bien
4095,4095,3379,4095,4095,9.41,2.97,-1.38,-0.08,-0.87,bien
4095,4095,3376,4095,4095,9.26,3.73,-2.57,-0.16,-0.70,bien
4095,4095,3379,4095,4095,9.09,4.05,-3.13,0.08,-0.50,bien
4095,4095,3366,4095,4095,8.61,4.48,-3.11,0.10,-0.43,bien
4095,4095,3359,4095,4095,8.43,4.14,-3.36,0.03,-0.40,bien
4095,4095,3365,4095,4095,8.29,4.40,-3.87,-0.03,-0.32,bien
4095,4095,3365,4095,4095,7.58,4.85,-4.65,0.03,-0.36,bien

4095,4095,3360,4095,4095,1.73,0.17,0.53,-0.11,-0.27,bien
4095,4095,3379,4095,4095,9.71,1.07,2.69,-0.01,-0.36,bien
4095,4095,3346,4095,4095,9.51,1.34,2.57,-0.19,-0.43,bien
4095,4095,3344,4095,4095,9.79,1.73,2.04,-0.04,-0.70,bien
4095,4095,3326,4095,4095,10.05,1.85,1.27,-0.18,-0.72,bien
4095,4095,3306,4095,4095,9.95,3.02,-0.36,-0.20,-0.64,bien
4095,4095,3310,4095,4095,9.66,3.20,-0.90,-0.02,-0.50,bien
4095,4095,3296,4095,4095,9.37,2.40,-0.71,0.06,-0.51,bien
4095,4095,3299,4095,4095,9.25,2.79,-1.09,-0.01,-0.52,bien
4095,4095,3300,4095,4095,9.37,4.13,-2.01,0.16,-0.51,bien
4095,4095,3290,4095,4095,8.80,4.68,-2.49,0.04,-0.38,bien
4095,4095,3291,4095,4095,8.52,4.77,-2.34,-0.04,-0.27,bien
4095,4095,3287,4095,4095,8.37,5.11,-2.69,0.04,-0.34,bien
4095,4095,3283,4095,4095,8.25,4.87,-3.15,0.00,-0.24,bien
4095,4095,3281,4095,4095,8.20,5.19,-3.18,-0.18,-0.18,bien

4095,4095,3435,4095,4095,1.78,0.14,0.64,-0.22,-0.11,bien
4095,4095,3451,4095,4095,9.74,0.70,3.16,-0.27,-0.32,bien
4095,4095,3450,4095,4095,9.77,0.86,2.67,-0.22,-0.49,bien
4095,4095,3420,4095,4095,10.12,1.79,1.71,-0.28,-0.42,bien
4095,4095,3408,4095,4095,9.97,1.34,1.61,-0.38,-0.26,bien
4095,4095,3408,4095,4095,9.94,1.61,1.52,-0.17,-0.34,bien
4095,4095,3405,4095,4095,9.97,1.92,1.28,-0.07,-0.42,bien
4095,4095,3392,4095,4095,9.63,1.80,0.84,0.14,-0.58,bien
4095,4095,3376,4095,4095,9.69,3.07,0.20,0.07,-0.58,bien
4095,4095,3382,4095,4095,9.56,3.82,-0.77,0.18,-0.60,bien
4095,4095,3369,4095,4095,9.21,3.89,-1.34,0.41,-0.53,bien
4095,4095,3363,4095,4095,9.05,4.29,-1.73,-0.03,-0.41,bien
4095,4095,3376,4095,4095,8.92,4.79,-2.20,-0.08,-0.44,bien
4095,4095,3389,4095,4095,8.61,4.44,-2.28,0.14,-0.48,bien
4095,4095,3373,4095,4095,8.22,4.68,-2.83,0.07,-0.48,bien

4095,4095,3267,4095,4095,1.80,0.14,0.50,0.07,-0.27,bien
4095,4095,3271,4095,4095,9.77,0.53,2.55,-0.32,-0.38,bien
4095,4095,3253,4095,4095,10.14,1.32,1.44,-0.09,-0.51,bien
4095,4095,3254,4095,4095,9.85,1.52,1.45,-0.08,-0.49,bien
4095,4095,3255,4095,4095,9.95,1.69,1.00,-0.35,-0.43,bien
4095,4095,3248,4095,4095,10.12,2.85,-0.08,-0.41,-0.51,bien
4095,4095,3248,4095,4095,9.91,2.91,-0.38,0.04,-0.47,bien
4095,4095,3248,4095,4095,9.87,2.42,0.03,-0.17,-0.43,bien
4095,4095,3260,4095,4095,9.67,3.24,-1.21,-0.01,-0.60,bien
4095,4095,3259,4095,4095,9.25,3.58,-2.02,0.24,-0.57,bien
4095,4095,3266,4095,4095,9.28,3.39,-1.99,0.27,-0.49,bien
4095,4095,3270,4095,4095,8.79,3.45,-2.09,0.04,-0.50,bien
4095,4095,3278,4095,4095,8.72,3.96,-2.97,-0.06,-0.45,bien
4095,4095,3269,4095,4095,8.39,4.64,-3.53,-0.17,-0.40,bien
4095,4095,3263,4095,4095,8.28,5.26,-4.26,0.04,-0.45,bien

4095,4095,3405,4095,4095,1.73,0.01,0.60,-0.22,-0.10,bien
4095,4095,3403,4095,4095,9.80,0.28,3.45,0.13,-0.20,bien
4095,4095,3394,4095,4095,9.69,0.00,3.33,0.03,-0.25,bien
4095,4095,3390,4095,4095,9.47,0.24,3.13,-0.42,-0.37,bien
4095,4095,3386,4095,4095,9.88,0.89,2.43,0.05,-0.61,bien
4095,4095,3387,4095,4095,10.00,1.45,1.77,-0.03,-0.61,bien
4095,4095,3376,4095,4095,10.01,1.63,1.01,0.01,-0.58,bien
4095,4095,3377,4095,4095,9.98,2.45,0.48,0.02,-0.54,bien
4095,4095,3373,4095,4095,9.75,2.54,-0.00,0.15,-0.58,bien
4095,4095,3373,4095,4095,9.57,3.05,-0.51,0.03,-0.49,bien
4095,4095,3369,4095,4095,9.67,3.30,-0.93,-0.06,-0.40,bien
4095,4095,3351,4095,4095,9.33,3.62,-1.60,-0.03,-0.37,bien
4095,4095,3351,4095,4095,9.02,3.80,-1.55,0.01,-0.36,bien
4095,4095,3357,4095,4095,9.10,4.28,-2.22,0.09,-0.42,bien
4095,4095,3350,4095,4095,8.98,4.30,-2.53,-0.11,-0.30,bien

4095,4095,3517,4095,4095,1.72,0.11,0.48,0.12,-0.14,bien
4095,4095,3491,4095,4095,10.06,0.65,2.69,-0.14,-0.10,bien
4095,4095,3472,4095,4095,10.00,1.31,2.64,-0.08,-0.18,bien
4095,4095,3470,4095,4095,9.82,0.49,2.54,0.16,-0.36,bien
4095,4095,3466,4095,4095,9.82,1.34,1.73,-0.06,-0.42,bien
4095,4095,3456,4095,4095,10.10,1.58,1.17,-0.18,-0.32,bien
4095,4095,3463,4095,4095,10.04,2.01,1.12,-0.18,-0.20,bien
4095,4095,3472,4095,4095,9.87,1.83,1.18,-0.09,-0.29,bien
4095,4095,3472,4095,4095,9.70,2.35,0.47,0.07,-0.44,bien
4095,4095,3467,4095,4095,9.83,2.87,-0.09,0.00,-0.35,bien
4095,4095,3463,4095,4095,9.92,2.97,-0.06,0.15,-0.40,bien
4095,4095,3457,4095,4095,9.79,3.08,-0.65,-0.22,-0.32,bien
4095,4095,3414,4095,4095,9.44,3.53,-0.97,0.29,-0.45,bien
