flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
3914,3423,3123,3565,2806,9.97,3.99,1.32,0.10,-0.27,escuela
3904,3419,3120,3561,2818,9.31,3.72,0.23,0.10,-0.22,escuela
3909,3414,3118,3573,2838,10.58,2.76,1.71,-0.41,0.04,escuela
3920,3423,3107,3582,2847,11.13,2.04,2.01,-0.86,0.23,escuela
3895,3413,3120,3583,2869,10.91,1.11,2.42,-1.25,0.41,escuela

3919,3473,3058,3540,2882,1.93,-0.27,0.46,-0.01,0.20,escuela
3920,3485,3056,3546,2875,10.19,-2.32,2.87,-0.23,0.25,escuela
3935,3504,3057,3547,2855,9.40,-3.24,2.85,0.24,0.07,escuela
3938,3490,3162,3547,2864,9.25,-1.94,2.23,0.54,-0.07,escuela
3952,3504,3201,3551,2869,8.97,-0.81,1.70,0.91,-0.02,escuela
3957,3518,3247,3525,2862,8.52,1.00,1.72,1.00,0.12,escuela
3958,3461,3248,3520,2879,8.67,1.76,2.69,1.00,-0.03,escuela
3955,3473,3247,3515,2877,9.73,2.65,2.34,1.01,-0.27,escuela
3964,3472,3248,3519,2886,9.68,2.97,2.64,0.69,-0.18,escuela
3952,3469,3237,3533,2889,10.06,3.61,2.57,0.49,-0.27,escuela
3961,3479,3218,3521,2897,9.98,4.07,1.74,-0.05,-0.16,escuela
3961,3472,3221,3527,2897,9.67,2.86,1.92,-0.71,-0.11,escuela
3970,3501,3232,3527,2908,10.63,2.89,2.60,-0.96,-0.12,escuela
3967,3472,3230,3550,2915,11.58,2.53,2.40,-1.26,0.02,escuela
3954,3469,3216,3559,2951,10.45,-0.88,2.47,-1.07,0.40,escuela

3997,3511,3120,3698,2992,1.86,-0.23,0.51,-0.02,-0.01,escuela
3995,3509,3114,3728,2990,10.83,-0.64,2.90,-0.21,-0.03,escuela
3989,3531,3117,3718,2990,10.92,-1.90,2.44,-0.18,0.19,escuela
3989,3531,3120,3676,2959,9.72,-2.74,3.33,-0.02,0.23,escuela
3987,3500,3135,3664,2939,8.88,-2.58,1.56,0.77,-0.16,escuela
4000,3477,3163,3632,2911,8.16,-0.45,0.54,1.17,0.01,escuela
4003,3475,3152,3595,2887,8.29,2.05,1.47,1.37,-0.03,escuela
3983,3531,3125,3541,2914,9.53,3.60,2.11,0.69,-0.00,escuela
3991,3520,3133,3568,2852,9.75,3.85,1.98,0.63,-0.13,escuela
3977,3517,3142,3551,2886,9.93,4.38,1.82,0.17,-0.29,escuela
3969,3550,3121,3550,2835,10.31,3.63,0.59,-0.36,-0.13,escuela
3978,3551,3127,3553,2853,10.13,3.41,1.45,-0.01,-0.05,escuela
3972,3520,3118,3569,2869,11.24,2.76,2.62,-0.35,-0.02,escuela
3981,3538,3130,3571,2878,10.44,0.70,3.92,-1.01,0.08,escuela
3967,3542,3120,3580,2877,10.55,-0.34,2.84,-1.29,0.15,escuela

3795,3490,3330,3413,2716,1.85,-0.27,0.52,-0.25,0.01,escuela
3799,3427,3342,3413,2704,10.12,-1.32,2.64,-0.25,0.06,escuela
3792,3502,3341,3411,2762,10.92,-2.41,3.55,-0.17,0.26,escuela
3795,3463,3345,3424,2750,9.58,-3.02,2.80,-0.05,0.22,escuela
3792,3454,3379,3440,2713,8.11,-2.56,1.91,0.60,0.07,escuela
3806,3466,3405,3429,2746,8.50,-0.54,2.35,1.05,-0.29,escuela
3831,3460,3452,3434,2715,9.54,-0.39,1.86,0.94,-0.34,escuela
3831,3451,3483,3443,2736,9.21,1.06,1.78,1.03,0.04,escuela
3840,3475,3520,3483,2711,9.65,3.26,2.53,0.82,0.09,escuela
3856,3490,3490,3479,2691,9.78,4.64,2.46,0.41,-0.03,escuela
3851,3473,3478,3498,2733,10.04,4.28,2.34,0.01,0.12,escuela
3862,3486,3449,3489,2707,9.92,3.43,2.81,-0.22,0.00,escuela
3846,3504,3456,3490,2704,10.45,3.00,3.01,-0.65,-0.20,escuela
3842,3479,3426,3491,2718,10.61,1.60,2.99,-0.95,-0.01,escuela
3854,3521,3418,3500,2751,10.39,0.08,3.13,-0.92,0.12,escuela

3911,3498,3347,3450,2747,1.99,-0.36,0.63,-0.24,0.03,escuela
3910,3532,3335,3458,2736,10.33,-2.76,2.90,-0.11,0.18,escuela
3910,3462,3374,3501,2698,9.01,-3.38,2.35,0.28,0.04,escuela
3920,3459,3396,3503,2704,8.44,-2.37,2.42,0.61,-0.09,escuela
3918,3462,3410,3490,2724,8.75,-0.60,1.44,0.79,-0.23,escuela
3922,3451,3471,3474,2724,9.27,0.63,1.57,0.88,-0.07,escuela
3937,3458,3478,3488,2705,9.92,1.80,2.46,0.83,-0.20,escuela
3926,3461,3469,3506,2714,10.01,1.96,1.89,0.68,-0.14,escuela
3923,3495,3465,3499,2704,10.48,2.79,2.27,0.37,-0.11,escuela
3925,3472,3459,3501,2725,9.94,2.89,2.30,0.07,-0.01,escuela
3921,3474,3459,3509,2731,9.59,1.37,1.49,-0.31,-0.16,escuela
3938,3482,3447,3509,2704,11.29,2.52,2.20,-0.42,-0.15,escuela
3936,3473,3440,3499,2707,11.14,1.05,2.53,-1.05,0.13,escuela
3949,3450,3417,3515,2734,10.83,-0.33,2.21,-1.10,0.33,escuela
3949,3499,3415,3515,2763,10.27,-2.02,2.47,-0.71,0.40,escuela

3910,3482,3340,3473,2736,1.75,-0.37,0.54,-0.22,0.04,escuela
3920,3492,3354,3484,2755,10.17,-1.58,2.54,-0.15,-0.04,escuela
3905,3494,3349,3497,2741,10.78,-1.71,2.32,-0.27,0.08,escuela
3918,3468,3346,3520,2742,10.62,-3.22,2.97,-0.04,0.26,escuela
3910,3454,3353,3523,2739,9.78,-2.54,3.04,0.42,0.25,escuela
3925,3471,3391,3489,2723,8.63,-2.05,2.59,0.42,-0.01,escuela
3921,3503,3442,3477,2711,9.06,-0.89,1.36,0.86,-0.11,escuela
3922,3473,3456,3473,2692,8.39,0.81,1.85,1.03,0.06,escuela
3920,3494,3473,3479,2681,8.55,1.84,2.79,0.85,0.01,escuela
3920,3499,3475,3484,2676,9.28,3.00,2.87,0.66,-0.24,escuela
3930,3493,3462,3487,2675,9.80,3.69,2.50,0.32,-0.30,escuela
3925,3472,3446,3478,2677,10.17,4.26,1.98,0.01,-0.29,escuela
3949,3503,3455,3475,2674,10.10,3.87,1.18,-0.22,-0.13,escuela
3942,3477,3440,3475,2673,10.57,2.71,1.60,-0.51,0.04,escuela
3926,3501,3438,3487,2672,10.66,2.78,2.18,-0.55,-0.08,escuela

3930,3546,3522,3669,2789,1.79,-0.31,0.50,-0.18,-0.17,escuela
3935,3607,3520,3693,2791,10.41,-1.10,2.48,0.27,-0.12,escuela
3927,3568,3502,3680,2786,10.46,-1.32,3.31,-0.22,0.09,escuela
3937,3562,3488,3686,2797,10.64,-2.21,2.84,-0.31,0.27,escuela
3929,3617,3495,3686,2796,9.45,-2.88,3.00,-0.09,0.17,escuela
3938,3629,3459,3652,2791,9.28,-2.14,2.57,0.11,-0.06,escuela
3934,3599,3471,3634,2781,8.80,-2.17,1.70,0.73,-0.23,escuela
3950,3557,3482,3605,2784,8.48,-1.05,1.41,1.31,-0.01,escuela
3941,3555,3478,3601,2791,8.82,1.64,1.93,1.34,0.10,escuela
3945,3569,3490,3620,2794,8.91,3.22,3.30,1.03,0.23,escuela
3950,3598,3485,3616,2787,9.20,3.73,3.82,0.64,-0.20,escuela
3947,3558,3475,3623,2807,9.37,3.75,2.89,-0.29,-0.35,escuela
3942,3554,3454,3621,2793,11.31,3.56,2.71,-1.09,-0.11,escuela
3941,3539,3441,3632,2798,11.54,1.36,3.39,-1.17,0.13,escuela
3949,3648,3437,3630,2805,11.03,-0.79,2.90,-1.21,0.31,escuela

3939,3419,3439,3521,2736,1.88,-0.36,0.64,-0.44,0.11,escuela
3949,3414,3444,3539,2733,10.16,-2.03,4.21,-0.40,0.19,escuela
3947,3453,3440,3520,2747,10.88,-1.76,3.63,-0.25,0.25,escuela
3955,3459,3435,3520,2751,9.52,-3.75,3.73,-0.05,0.29,escuela
3956,3469,3421,3531,2755,8.72,-3.08,2.81,0.52,-0.04,escuela
3954,3471,3418,3540,2740,8.01,-2.23,1.71,0.91,-0.13,escuela
3968,3484,3438,3535,2736,7.72,-1.46,1.97,1.39,-0.17,escuela
3950,3489,3467,3536,2734,8.21,1.39,2.18,1.27,-0.11,escuela
3952,3545,3469,3536,2738,8.67,3.55,3.00,0.92,-0.19,escuela
3953,3557,3463,3556,2768,9.49,4.57,2.30,0.96,-0.68,escuela
3948,3553,3453,3551,2759,10.22,5.01,1.82,0.58,-0.49,escuela
3943,3509,3444,3559,2786,10.16,3.70,1.64,0.26,-0.15,escuela
3956,3505,3443,3568,2768,10.59,4.27,2.26,-0.29,-0.08,escuela
3951,3485,3439,3575,2777,11.23,2.35,2.56,-1.13,-0.04,escuela
3961,3472,3442,3604,2783,11.37,-0.37,2.48,-1.36,0.34,escuela

3959,3494,3418,3568,2816,1.95,-0.36,0.47,-0.32,0.08,escuela
3955,3504,3438,3583,2816,11.03,-1.28,2.62,-0.19,0.23,escuela
3968,3559,3425,3600,2823,10.27,-2.84,3.25,-0.28,0.38,escuela
3967,3555,3419,3578,2896,9.18,-2.34,2.46,0.11,0.17,escuela
3965,3509,3437,3557,2887,8.37,-2.03,1.65,0.90,-0.18,escuela
3959,3520,3451,3559,2806,8.59,-0.80,1.57,1.04,-0.13,escuela
3980,3504,3488,3542,2817,8.21,1.80,1.70,1.08,0.06,escuela
3970,3489,3487,3553,2783,8.70,3.53,2.07,1.12,-0.17,escuela
3962,3521,3495,3548,2768,9.37,4.56,2.18,0.74,-0.41,escuela
3955,3499,3472,3558,2775,10.42,5.06,1.97,0.21,-0.26,escuela
3968,3520,3440,3539,2768,9.79,4.19,1.76,-0.33,0.01,escuela
3967,3553,3458,3543,2773,10.20,2.89,1.62,-0.09,-0.16,escuela
3957,3543,3443,3551,2803,11.12,2.25,2.62,-1.09,0.08,escuela
3959,3520,3435,3547,2807,10.43,-0.64,2.04,-1.36,0.31,escuela
3970,3571,3427,3565,2813,10.15,-1.88,2.60,-0.95,0.58,escuela

3939,3537,3439,3549,2852,1.90,-0.07,0.38,-0.35,-0.10,escuela
3967,3541,3455,3536,2858,10.83,-1.46,2.89,-0.11,-0.01,escuela
3959,3509,3450,3550,2818,11.29,-2.59,3.54,-0.16,0.38,escuela
3977,3504,3413,3566,2825,10.10,-3.70,2.96,0.15,0.46,escuela
3957,3515,3442,3554,2800,7.98,-3.26,2.57,0.40,0.08,escuela
3968,3515,3455,3547,2773,7.77,-1.69,1.47,1.11,-0.35,escuela
3971,3557,3456,3539,2787,8.32,0.23,0.92,1.58,-0.25,escuela
3978,3504,3463,3532,2795,8.86,2.59,2.51,1.19,-0.01,escuela
3975,3490,3469,3531,2768,9.65,2.40,2.53,1.23,-0.34,escuela
3970,3481,3478,3536,2775,9.57,4.10,2.63,0.81,-0.48,escuela
3963,3487,3471,3546,2778,9.56,4.40,2.31,0.20,-0.45,escuela
3974,3477,3453,3539,2809,10.81,4.39,1.50,-0.60,-0.18,escuela
3968,3520,3459,3558,2867,10.44,3.02,0.68,-1.08,0.05,escuela
3967,3546,3437,3557,2886,11.68,3.13,2.78,-0.95,0.15,escuela
3965,3514,3440,3581,2899,11.38,2.38,2.03,-1.37,0.33,escuela
